Tabel 1.4. Luas Wilayah Kecamatan Tanimbar Utara Dirinci per Desa,
,
Desa ,Luas Wilayah (km2 )
Lelingluan ,576.54
Ritabel ,18.65
Ridool ,6.59
Waitidal ,118.06
Keliobar ,123.14
Lamdesar Timur ,59.26
Lamdesar Barat ,71.35
Kelaan ,102.15
