Tabel 1.3. Letak Geografis Desa di Kecamatan Tanimbar Utara,
,
Desa ,Letak Desa
Lelingluan ,Pesisir Pantai
Ritabel ,Pesisir Pantai
Ridool ,Pesisir Pantai
Waitidal ,Pesisir Pantai
Keliobar ,Pesisir Pantai
Lamdesar Timur ,Pesisir Pantai
Lamdesar Barat ,Pesisir Pantai
Kelaan ,Pesisir Pantai
