"Tabel 1.1.1 Letak Geografis Desa di Kecamatan Tanimbar Selatan, 2012",
,
Desa,
Saumlaki ,Pesisir Pantai
Olilit ,Pesisir Pantai
Sifnana ,Pesisir Pantai
Lauran,Pesisir Pantai
Kabyarat ,Pesisir Pantai
Ilngei,Pesisir Pantai
Wowonda ,Pesisir Pantai
Bomaki ,Pesisir Pantai
Lermatang ,Pesisir Pantai
Latdalam,Pesisir Pantai
Matakus ,Pesisir Pantai
